"TABLA_PUENTE_ID","SISTEMA_ORIGEN","TIPO_DOCUMENTO","TIPO_MOVIMIENTO","UNIDAD_NEGOCIO_ORIGEN","NOMBRE_FISCAL_ORIGEN","EMPRESA_ORIGEN","RFC_ORIGEN","UNIDAD_NEGOCIO_DESTINO","NOMBRE_FISCAL_DESTINO","EMPRESA_DESTINO","RFC_DESTINO","SUCURSAL_VENTA","NUMERO_DOCUMENTO","FECHA_MOVIMIENTO","REFERENCIA_APLICACION","ADICIONAL1","ADICIONAL2","ADICIONAL3","ADICIONAL4","ADICIONAL5","ADICIONAL6","ADICIONAL7","ADICIONAL8","ADICIONAL9","ADICIONAL10","ESTATUS","DETALLE_ERROR","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN","ESTATUSAP"
962587,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","31821156ERP01PERTF",31/08/21,"469980","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962588,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","STAFE","31821103ERT04GTTP1TF",31/08/21,"469981","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962589,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","STAFE","31821103ERT04GTTP1*",31/08/21,"962589","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962590,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","3182115ERT04BTPTF",31/08/21,"469982","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962591,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","3182115ERT04BTP*",31/08/21,"962591","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962592,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","3182117ERT04BTPTF",31/08/21,"469983","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962597,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","3182117ERT04BTP*",31/08/21,"962597","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962598,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","3182120ERP01SERTF",31/08/21,"469988","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962599,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","31821277ERP01SERTF",31/08/21,"469989","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962600,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","3182117ERP16SERTF",31/08/21,"469990","","4170","","","","","","","","","E","",02/09/21,,02/09/21,,,""
962601,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","31821277ERP04AERTF",31/08/21,"469991","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962602,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","3182117TPP01IATHTF",31/08/21,"469992","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962603,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","3182118ERT16ITPTF",31/08/21,"469993","","4170","","","","","","","","","E","",02/09/21,,02/09/21,,,""
962604,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","TAPO","3182118ERT16ITP*",31/08/21,"962604","","","","","","","","","","","E","Linea sin configuracion: 1",02/09/21,,02/09/21,,,""
962605,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","31821156ERT16ITPTF",31/08/21,"469994","","4170","","","","","","","","","E","",02/09/21,,02/09/21,,,""
962606,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PSNDIEGO","31821156ERT16ITP*",31/08/21,"962606","","","","","","","","","","","E","Linea sin configuracion: 1",02/09/21,,02/09/21,,,""
962607,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","31821279ERP01PERTF",31/08/21,"469995","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962608,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","3182115ERT16BTPTF",31/08/21,"469996","","4170","","","","","","","","","E","",02/09/21,,02/09/21,,,""
962740,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","31082115TTPIRF",31/08/21,"962740","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962741,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","TAPOR","31082118TTPIRF",31/08/21,"962741","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962742,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","31082115TTPMRF",31/08/21,"962742","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962743,"TMS","FACTURA","INTERCOS","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","CAPUR","31082115CTNRF",31/08/21,"962743","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962593,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","RES130904JH8","WEB","31821115E19PE140144F",31/08/21,"469984","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962594,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","RES130904JH8","WEB","31821115E19SE140144F",31/08/21,"469985","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962595,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","SDN8501014D2","SMA","3182117E5SE193F",31/08/21,"469986","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962596,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","SDN8501014D2","WEB","31821115E19PE12665F",31/08/21,"469987","","4170","","","","","","","","","S","",02/09/21,,02/09/21,,,""
962479,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CEDIS","300821CEDISEFEF",30/08/21,"300821CEDISEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962469,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","APO","300821APOEFEF",30/08/21,"300821APOEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962499,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","TPO","300821TPOTDDF",30/08/21,"300821TPOTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962497,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","TPO","300821TPOEFEF",30/08/21,"300821TPOEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962495,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","TEH","300821TEHEFEF",30/08/21,"300821TEHEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962493,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","PSD","300821PSDEFEF",30/08/21,"300821PSDEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962491,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","PSD","300821PSDTDDF",30/08/21,"300821PSDTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962489,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","IZT","300821IZTEFEF",30/08/21,"300821IZTEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962473,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDN","300821CDNTDDF",30/08/21,"300821CDNTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962475,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDS","300821CDSEFEF",30/08/21,"300821CDSEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962477,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDS","300821CDSTDDF",30/08/21,"300821CDSTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962471,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDN","300821CDNEFEF",30/08/21,"300821CDNEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962481,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CEDIS","300821CEDISTDDF",30/08/21,"300821CEDISTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962483,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CPU","300821CPUTDDF",30/08/21,"300821CPUTDD","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962485,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CPU","300821CPUEFEF",30/08/21,"300821CPUEFE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962487,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CPU","300821CPUTDCF",30/08/21,"300821CPUTDC","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962564,"TOPDRIVER","FACTURA","PROPIO","TOPDRIVER","CONTACTOS TERRESTRES SA DE CV","TOPDRIVER","CTE060224DA3","","PUBLICO EN GENERAL","","XAXX010101000","CAPU","TDFD-101097",30/08/21,"10045680","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962563,"TOPDRIVER","FACTURA","PROPIO","TOPDRIVER","CONTACTOS TERRESTRES SA DE CV","TOPDRIVER","CTE060224DA3","","PUBLICO EN GENERAL","","XAXX010101000","CAPU","TDFD-101096",30/08/21,"10045642","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962559,"VENTOUR","FACTURA","PROPIO","TURISMO","CONTACTOS TERRESTRES SA DE CV","TURISMO","CTE060224DA3","","INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY","","ITE430714KI0","CAPU","TRD-101945",30/08/21,"10045760","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962560,"VENTOUR","FACTURA","PROPIO","TURISMO","CONTACTOS TERRESTRES SA DE CV","TURISMO","CTE060224DA3","","PUBLICO EN GENERAL","","XAXX010101000","CAPU","TRD-101944",30/08/21,"10045756","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962565,"VENTOUR","FACTURA","PROPIO","TURISMO","CONTACTOS TERRESTRES SA DE CV","TURISMO","CTE060224DA3","","MANUEL PAEZ FLORES","","PAFM821009277","CAPU","TRD-101943",30/08/21,"10045771","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962562,"VENTOUR","FACTURA","PROPIO","TURISMO","CONTACTOS TERRESTRES SA DE CV","TURISMO","CTE060224DA3","","PUBLICO EN GENERAL","","XAXX010101000","CAPU","TRD-101942",30/08/21,"10045749","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962558,"TOPDRIVER","FACTURA","PROPIO","TOPDRIVER","CONTACTOS TERRESTRES SA DE CV","TOPDRIVER","CTE060224DA3","","ALQUILADORA Y EVENTOS CELEBRA SA DE CV","","AEC040528CE2","CAPU","TDFD-101095",30/08/21,"10045761","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962561,"TOPDRIVER","FACTURA","PROPIO","TOPDRIVER","CONTACTOS TERRESTRES SA DE CV","TOPDRIVER","CTE060224DA3","","PUBLICO EN GENERAL","","XAXX010101000","CAPU","TDFD-101094",30/08/21,"10045769","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962356,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","RES130904JH8","WEB","30821115E19AE140144F",30/08/21,"469852","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962357,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","SDN8501014D2","SMA","3082117E5SE193F",30/08/21,"469853","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962358,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","SDN8501014D2","TAPO","3082118E5SE193F",30/08/21,"469854","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962359,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","SDN8501014D2","WEB","30821115E19PE12665F",30/08/21,"469855","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962794,"ESTACIONAMIENTO","FACTURA","PROPIO","ESTACIONAMIENTO","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","ESTACIONAMEINTO CAPU","AMP521016875","","PUBLICO GENERAL","ESTRELLAROJA","XAXX010101000","CAPU","30082021CAPU",30/08/21,"30082021CAPU","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962795,"ESTACIONAMIENTO","FACTURA","PROPIO","ESTACIONAMIENTO","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","ESTACIONAMIENTO 4PTE","AMP521016875","","PUBLICO GENERAL","ESTRELLAROJA","XAXX010101000","4PTE","300820214PTE",30/08/21,"300820214PTE","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,1,""
962340,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPU","3082115TPP01BTPTF",30/08/21,"469837","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962341,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","3082115ERP44SERTF",30/08/21,"469838","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962342,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","3082123ERP01SERTF",30/08/21,"469839","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962343,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","3082118ERP16SERTF",30/08/21,"469840","","4168","","","","","","","","","E","",01/09/21,,01/09/21,,,""
962344,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAR","3082120TPP01ITPTF",30/08/21,"469841","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962345,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","TAPO","3082118TPP01ITPTF",30/08/21,"469842","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962346,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PCHALCO","30821292TPP01ITPTF",30/08/21,"469843","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962347,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","3082120ERP04PERTF",30/08/21,"469844","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962348,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","30821279ERP04PERTF",30/08/21,"469845","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962349,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","30821156ERP01PERTF",30/08/21,"469846","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962350,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","STAFE","30821103ERT04GTTP1TF",30/08/21,"469847","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962351,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","STAFE","30821103ERT04GTTP1*",30/08/21,"962351","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962355,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","3082115ERT04BTPTF",30/08/21,"469851","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962360,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","3082115ERT04BTP*",30/08/21,"962360","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962361,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","3082117ERT04BTPTF",30/08/21,"469856","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962362,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","3082117ERT04BTP*",30/08/21,"962362","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962363,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","3082117ERT16BTPTF",30/08/21,"469857","","4168","","","","","","","","","E","",01/09/21,,01/09/21,,,""
962364,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","3082117ERT16BTP*",30/08/21,"962364","","","","","","","","","","","E","Linea sin configuracion: 1",01/09/21,,01/09/21,,,""
962352,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","METJ610401CL0","WEB","30821115E19AE20499F",30/08/21,"469848","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962353,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","RES130904JH8","WEB","30821115E19PE140144F",30/08/21,"469849","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962501,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","30082115TTPIRF",30/08/21,"962501","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962502,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","TAPOR","30082118TTPIRF",30/08/21,"962502","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962503,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","30082115TTPMRF",30/08/21,"962503","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962504,"TMS","FACTURA","INTERCOS","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","CAPUR","30082115CTNRF",30/08/21,"962504","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962411,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","30821156ERP04PERTF",30/08/21,"469898","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962412,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","3082118ERP04PERTF",30/08/21,"469899","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
962413,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","3082125ERP01PERTF",30/08/21,"469900","","4168","","","","","","","","","S","",01/09/21,,01/09/21,,,""
