ID_INTERFAZ,CD_UNIDAD_OPERATIVA,UNIDAD_OPERATIVA,SISTEMA_ORIGEN,TIPO_DOCUMENTO,TIPO_MOVIMIENTO,COORDINADO,IMPUESTO,ORIGEN_TRANSACCION,TIPO_TRANSACCION_AR,METODO_RECIBO,UNIDAD_NEGOCIO_ORIGEN,NOMBRE_FISCAL_ORIGEN,EMPRESA_ORIGEN,RFC_ORIGEN,UNIDAD_NEGOCIO_DESTINO,NOMBRE_FISCAL_DESTINO,EMPRESA_DESTINO,RFC_DESTINO,SUCURSAL_VENTA,ORIGEN_SERVICIO,DESTINO_SERVICIO,SERVICIO,CONCEPTO_MODALIDAD,FORMA_PAGO,SUMARIZADO,APLICA_AR,APLICA_AP,CUENTA_INGRESOS,CUENTA_COBRAR,CUENTA_IMPUESTO,CUENTA_RETENCION,CUENTA_AP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONAL4,ADICIONAL5,ADICIONAL6,ADICIONAL7,ADICIONAL8,ADICIONAL9,ADICIONAL10,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CUENTA_INGRESOS_DESC,CUENTA_COBRAR_DESC,CUENTA_IMPUESTO_DESC,CUENTA_RETENCION_DESC,CUENTA_AP_DESC,MEMO_LINE,RECEIPT_METHOD_ID,ORGANIZATION_ID,UNIDAD_OPERATIVA_DESTINO,AP_TERCEROS,CONCILIACION,PREFIJO_CONC,MASCARA_CONC,SUBFIJO_CONC,FRECUENCIA_CONC,TOLERANCIA_CONC
3471,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,PCENSUR,,,DIRECTO ECONOMICO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO ECONOMICO ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3472,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,PSNDIEGO,,,DIRECTO ECONOMICO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO ECONOMICO ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3473,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,SMA,,,DIRECTO ECONOMICO ER,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO ECONOMICO ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3474,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,SMAB,,,DIRECTO ECONOMICO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO ECONOMICO ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3475,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,WEB,,,DIRECTO ECONOMICO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO ECONOMICO ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3476,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,PANTARA,,,EBUS TTP1,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-EBUS TTP1--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3477,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,PASDEST,,,EBUS TTP1,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-EBUS TTP1--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3478,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,WEB,,,EBUS TTP1,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-EBUS TTP1--SOC-AP_IVA_NO_GRAVADO,,3E+14,,,,,,,,
3479,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,BUAP,,,DIRECTO TTP,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,,,,,,,,
3480,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,CAPU,,,DIRECTO TTP TTP,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3481,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,SMAB,,,DIRECTO TTP TTP,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3482,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,SMA,,,DIRECTO TTP,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3483,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,AERO,,,AEROPUERTO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-AEROPUERTO ER---SOC-AR_IVA16.,,3E+14,,,,,,,,
3484,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,PASDEST,,,AEROPUERTO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-AEROPUERTO ER---SOC-AR_IVA16.,,3E+14,,,,,,,,
3485,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,WEB,,,AEROPUERTO,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-AEROPUERTO ER---SOC-AR_IVA16.,,3E+14,,,,,,,,
3486,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,CAPU,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3487,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,PCENSUR,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3488,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,PSNDIEGO,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3489,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,SUR,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3490,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,TAPO,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3491,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,,WEB,,,PULLMAN PRIMERA CLASE,PUNTO A BORDO,SOC,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE ER---SOC-AR_IVA16,,3E+14,,,,,,,,
3492,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,CHOL,,,INTERMEDIO,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3493,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,HUEJO,,,INTERMEDIO,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3494,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,PSNDIEGO,,,INTERMEDIO TTP,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3495,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,SMA,,,INTERMEDIO,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
3497,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCION ER SOC,,,,,AMP521016875,,,,XAXX010101000,TAPO,,,INTERMEDIO TTP,PUNTO A BORDO,SOC,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP--SOC-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,,,,,,
4067,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,,PCHALCO,,,INTERMEDIO TTP,TERCEROS-ER,BBV,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,3E+14,,,,,,,,
4068,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,,SUR,,,INTERMEDIO TTP,TERCEROS-ER,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,3E+14,,,,,,,,
4069,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,,MIYANA,,,EBUS TTP1,TERCEROS-ER,AMX,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-EBUS TTP1-TERCEROS-ER--AMX-AR_IVA16,,3E+14,,,,,,,,
230,,AMPERSA_BU,ESTACIONAMIENTO,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,4PTE,,,SERVICIO DE ESTACIONAMIENTO,,EFE,,SI,NO,01-04-00-1102-503-00-0000-4400107-0000-00000,01-04-00-1102-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,,,,,,ESTACIONAMIENTO-SERVICIO DE ESTACIONAMIENTO--EFE,,3E+14,,,SI,,DDMMRRRR,4PTE,D,
234,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,CPU,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,01-03-00-1110-000-00-0000-4400103-0000-00000,01-03-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-Paquetería-NA-Huejotzingo-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-San Martin-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CPUT,D,
235,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,EFECTIVO,,SI,,01-03-00-1110-000-00-0000-4400103-0000-00000,01-03-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-Paquetería-NA-Huejotzingo-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-San Martin-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
236,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,FLETE X COBRAR,,SI,,01-03-00-1110-000-00-0000-4400103-0000-00000,01-03-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-Paquetería-NA-Huejotzingo-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-San Martin-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
237,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,TDC,,SI,,01-03-00-1207-000-00-0000-4400103-0000-00000,01-03-00-1201-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-Paquetería-NA-Condesa-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-TAPO-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
238,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,TDD,,SI,,01-03-00-1207-000-00-0000-4400103-0000-00000,01-03-00-1201-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-Paquetería-NA-Condesa-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-TAPO-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
239,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,TEF,,SI,,01-03-00-1207-000-00-0000-4400103-0000-00000,01-03-00-1201-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-Paquetería-NA-Condesa-NA-NA-NA-Por Paquetería y Mensajer-NA-NA,AMPERSA-Paquetería-NA-TAPO-NA-NA-NA-Cofre-NA-NA,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
240,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES PQ,,,,,AMP521016875,,,,,TODOS,,,SERVICIO DE PAQUETERIA,,FXC COBRADOS,,SI,,01-03-00-1101-000-00-0000-4400103-0000-00000,01-03-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,,,,,,
298,,AMPERSA_BU,PAQUER,RECIBO,PROPIO,,,,,SANTANDER_1527,,,,AMP521016875,,,,,TODOS,CPU,,SERVICIO DE PAQUETERIA,,TDC,,SI,,,,,,,,,,,,,,,,,,1,,-1,,,,,,,,3E+14,3E+14,,,,,,,,
299,,AMPERSA_BU,TMS,RECIBO,PROPIO,NO,,,,SANTANDER_1527,,,,AMP521016875,,,,,TODOS,,,,,BBV,,SI,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,3E+14,3E+14,,,,,,,,
300,,AMPERSA_BU,TMS,RECIBO,PROPIO,NO,,,,BANAMEX_1857,,,,AMP521016875,,,,,TODOS,,,,,SOC,,SI,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,3E+14,3E+14,,,,,,,,
301,,AMPERSA_BU,TMS,RECIBO,PROPIO,NO,,,,BANORTE_563,,,,AMP521016875,,,,,TODOS,,,,,EFE,,SI,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,3E+14,3E+14,,,,,,,,
307,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,TODOS,CAPU,,,AEROPUERTO,,AMX,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1101-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-AEROPUERTO---AMX-AR_IVA16,,3E+14,,,SI,"AMEXCO SE 9356614447-,AMEXCO SE 9350060670-",DDMMRRRR,,D,
308,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,TODOS,TODOS,,,AEROPUERTO,,BAU,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1101-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-AEROPUERTO---EFE-AR_IVA16,,3E+14,,,,,,,,
309,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,DIRECTO ECONOMICO,,AMX,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-DIRECTO ECONOMICO---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9350021532-,DDMMRRRR,,D,
310,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,TODOS,CAPU,,,AEROPUERTO,,BBV,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-AEROPUERTO---BBV-AR_IVA16,,3E+14,,,SI,"AFIL.-009180159-,AFIL.-005256409-",DDMMRRRR,,D,1000
311,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,,TODOS,,,DIRECTO ECONOMICO,,BAU,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1203-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-Aeropuerto T1-NA-NA-NA-Cofre-NA-NA,,,,TMS-DIRECTO ECONOMICO ER---EFE-AR_IVA16,,3E+14,,,,,,,,
312,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,DIRECTO ECONOMICO,,BBV,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1206-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-DIRECTO ECONOMICO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-009270083-,DDMMRRRR,,D,
314,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,XAXX010101000,AERO,,,PULLMAN PRIMERA CLASE,,AMX,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1102-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-4 Poniente-NA-NA-NA-Cofre-NA-NA,,,,TMS-PULLMAN PRIMERA CLASE---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9350021532-,DDMMRRRR,,D,
315,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,,TODOS,,,PULLMAN PRIMERA CLASE,,BAU,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1203-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-Aeropuerto T1-NA-NA-NA-Cofre-NA-NA,,,,TMS-PULLMAN PLUS ER---EFE-AR_IVA16,,3E+14,,,,,,,,
317,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,PULLMAN PRIMERA CLASE,,BBV,,SI,NO,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1206-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,4.04181E+16,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-PULLMAN PRIMERA CLASE---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-009270083-,DDMMRRRR,,D,
319,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,FACTURA ER,,,,,AMP521016875,,,,TODOS,TODOS,,,AEROPUERTO,,CRE,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1206-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-AEROPUERTO---EFE-AR_IVA16,,3E+14,,,,,,,,
320,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,,TODOS,,,SERVICIO EJECUTIVO,,AMX,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1102-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-4 Poniente-NA-NA-NA-Cofre-NA-NA,,,,TMS-SERVICIO EJECUTIVO ER---BBV-AR_IVA16,,3E+14,,,,,,,,
321,,AMPERSA_BU,TMS,FACTURA,PROPIO,NO,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,,TODOS,,,SERVICIO EJECUTIVO,,BAU,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1206-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,,,,,TMS-SERVICIO EJECUTIVO ER---BBV-AR_IVA16,,3E+14,,,,,,,,
323,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,FACTURA ER,,,,,AMP521016875,,,,,TODOS,,,PULLMAN PRIMERA CLASE,,CRE,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1199-000-00-0000-1101202-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-PULLMAN PLUS ER---EFE-AR_IVA16,,3E+14,,,,,,,,
329,,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,,TODOS,,,SERVICIO EJECUTIVO,,BBV,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1199-000-00-0000-1101202-0000-00000,,,,,,,,,,,,,,,-1,,-1,,AMPERSA-NA-NA-NA-NA-NA-NA-Boletos pendientes de via-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-SERVICIO EJECUTIVO ER---BBV-AR_IVA16,,3E+14,,,,,,,,
